datetime,open,high,low,close,volume,spread
2024-12-24 05:45:00+00:00,2617.59,2618.8,2616.46,2618.8,523,50
2024-12-24 06:00:00+00:00,2618.85,2619.62,2618.5,2618.81,691,0
2024-12-24 06:15:00+00:00,2618.87,2619.7,2618.29,2618.54,485,0
2024-12-24 06:30:00+00:00,2618.56,2619.61,2618.32,2619.61,426,0
2024-12-24 06:45:00+00:00,2619.67,2620.58,2619.12,2620.28,491,0
2024-12-24 07:00:00+00:00,2620.33,2621.47,2620.33,2621.35,530,0
2024-12-24 07:15:00+00:00,2621.31,2621.48,2618.76,2618.88,504,0
2024-12-24 07:30:00+00:00,2618.88,2620.13,2618.42,2619.52,1342,0
2024-12-24 07:45:00+00:00,2619.55,2620.78,2618.43,2619.34,1188,0
2024-12-24 08:00:00+00:00,2619.42,2619.51,2617.17,2617.86,1166,0
2024-12-24 08:15:00+00:00,2617.84,2618.41,2616.46,2617.59,1059,0
2024-12-24 08:30:00+00:00,2617.51,2618.35,2616.95,2617.98,645,40
2024-12-24 08:45:00+00:00,2618.13,2619.79,2617.38,2619.0,596,70
2024-12-24 09:00:00+00:00,2618.96,2621.53,2618.75,2619.72,683,0
2024-12-24 09:15:00+00:00,2619.72,2621.15,2619.15,2620.79,616,0
